10,2.028
20,1.5548000000000002
30,1.5548000000000002
40,1.7576000000000003
50,1.7576000000000003
60,1.4872
70,1.6224
80,1.5548000000000002
90,1.6900000000000002
100,1.6900000000000002
200,1.5548000000000002
300,1.5548000000000002
400,1.2844000000000002
500,1.0816000000000001
600,1.6900000000000002
700,1.5548000000000002
800,1.4872
900,1.3520000000000003
1000,1.4872
