10,2.1632000000000002
20,1.8252000000000004
30,1.4196000000000002
40,1.8252000000000004
50,1.7576000000000003
60,1.5548000000000002
70,1.6224
80,1.5548000000000002
90,1.7576000000000003
100,1.4872
200,1.5548000000000002
300,1.4196000000000002
400,1.4872
500,1.6224
600,1.4196000000000002
700,1.4196000000000002
800,1.5548000000000002
900,1.4196000000000002
1000,1.4872
